mcscore,scscore,processor,freq,maxfreq,cores,threads,tdp,codename,package
5240,966,AMD Ryzen 5 2600,3400 MHz,3900 MHz,6,12,65 W,Pinnacle Ridge,AM4
3470,965,Intel Core i5-8400H,2500 MHz,4200 MHz,4,8,45 W,Intel UHD Graphics 630,Coffee Lake
3599,963,AMD Ryzen 5 2500X,3600 MHz,4000 MHz,4,8,65 W,Pinnacle Ridge,Socket AM4 (1331)
8970,962,Intel Core i7-6950X,3000 MHz,3500 MHz,10,20,140 W,Broadwell-E,FCLGA2011-3
3586,962,Intel Core i7-8705G,3100 MHz,4100 MHz,4,8,65 W,Intel HD Graphics 630,Radeon RX Vega M GL Graphics
3497,962,Intel Core i5-9300HF,2400 MHz,4100 MHz,4,8,45 W,Coffee Lake,Socket 1440 FCBGA
3660,959,Intel Core i7-7920HQ,3100 MHz,4100 MHz,4,8,45 W,Intel HD Graphics 630,Kaby Lake
3227,959,Intel Core i3-8100B,3600 MHz,,4,4,,,
4875,959,AMD Ryzen 5 4600U,2100 MHz,4000 MHz,6,12,15 W,AMD Radeon Vega 6,Renoir
3069,958,Intel Core i5-7500,3400 MHz,3800 MHz,4,4,65 W,Intel HD Graphics 630,Kaby Lake
3574,958,Intel Core i7-7820HQ,2900 MHz,3900 MHz,4,8,45 W,Intel HD Graphics 630,Kaby Lake
3393,958,Intel Core i3-10100T,3000 MHz,3800 MHz,4,8,35 W,Intel UHD Graphics 630,Comet Lake
3117,957,Intel Core i5-4670K,3400 MHz,3800 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
3101,957,Intel Core i5-6600,3300 MHz,3900 MHz,4,4,65 W,Intel HD Graphics 530,Skylake
5823,957,Intel Xeon W-2133,3600 MHz,3900 MHz,6,12,140 W,Skylake,FCLGA2066
2942,957,Intel Core i7-10510U,1800 MHz,4900 MHz,4,8,15 W,Intel UHD Graphics,Comet Lake
3384,953,Intel Core i7-4910MQ,2900 MHz,3900 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
4403,953,AMD Ryzen 5 PRO 4650U,2100 MHz,4000 MHz,6,12,15 W,Radeon Vega 6,Renoir
3715,951,Intel Core i5-8257U,1400 MHz,3900 MHz,4,8,15 W, Intel Iris Plus Graphics 645,Coffee Lake
10865,950,Intel Xeon Gold 6136 ,3000 MHz,3700 MHz,12,24,150 W,Skylake,FCLGA3647
3307,948,Intel Core i5-9300H,2400 MHz,4100 MHz,4,8,45 W,Intel UHD Graphics 630,Coffee Lake
2980,947,Intel Xeon E3-1225 v6,3300 MHz,3700 MHz,4,4,73 W,Intel HD Graphics P630,Kaby Lake
2154,946,Intel Core i7-7567U,3500 MHz,4000 MHz,2,4,28 W,Intel Iris Plus Graphics 650,Kaby Lake
2927,946,Intel Core i5-10210U,1600 MHz,4200 MHz,4,8,15 W,Intel UHD,Comet Lake
3734,945,Intel Core i5-8259U,2300 MHz,,4,8,Coffee Lake,,
3048,945,Intel Core i3-8300,3700 MHz,,4,4,62 W,Intel UHD Graphics 630,Coffee Lake
5142,944,AMD Ryzen 5 1600X,3600 MHz,4000 MHz,6,12,95 W,Summit Ridge,Socket AM4 (1331)
3439,944,Intel Core i7-7700T,2900 MHz,3800 MHz,4,8,35 W,Intel HD Graphics 630,Kaby Lake
6293,941,AMD Ryzen 7 1800X,3600 MHz,4000 MHz,8,16,95 W,Summit Ridge,AM4
4381,941,AMD Ryzen 5 5500U,2100 MHz,4000 MHz,6,12,15 W,AMD Radeon RX Vega 7,Cezanne
2994,940,Intel Core i5-7600T,2800 MHz,3700 MHz,4,4,35 W,Intel HD Graphics 630,Kaby Lake
3363,940,Intel Core i7-8557U,1700 MHz,4500 MHz,4,8,15 W, Intel Iris Plus Graphics 645,Coffee Lake
4020,940,Intel Core i5-9500T,2200 MHz,3700 MHz,6,6,35 W,Intel UHD Graphics 630,Coffee Lake
3012,939,Intel Core i3-8100,3600 MHz,,4,4,65 W,Intel UHD Graphics 630,Coffee Lake
2044,938,Intel Core i3-7100,3900 MHz,,2,4,51 W,Intel HD Graphics 630,Kaby Lake
3270,935,Intel Core i5-8300H,2300 MHz,4000 MHz,4,8,45 W,Intel UHD Graphics 630,Coffee Lake
3920,935,Intel Xeon W-2123 ,3600 MHz,3900 MHz,4,8,120 W,Skylake,FCLGA2066
3468,934,Intel Core i7-4790,3600 MHz,4000 MHz,4,8,84 W,Intel HD Graphics 4600,Haswell
3392,934,Intel Xeon E3-1276 v3,3600 MHz,4000 MHz,4,8,84 W,Haswell,FCLGA1150
3744,934,Intel Xeon E3-1270 v5,3600 MHz,4000 MHz,4,8,80 W,Skylake,Socket 1151 LGA
3555,933,Intel Core i7-4960HQ,2600 MHz,3500 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Crystal Well
3741,932,Intel Xeon E3-1245 v5,3500 MHz,3900 MHz,4,8,80 W,Intel HD Graphics P530,Skylake
5607,931,Intel Core i7-5930K,3500 MHz,3700 MHz,6,12,140 W,Haswell E,LGA2011-v3
3473,931,Intel Xeon E3-1281 v3,3700 MHz,4100 MHz,4,8,82 W,Haswell,FCLGA1150
3528,930,Intel Xeon E3-1246 v3,3500 MHz,3900 MHz,4,8,84 W,Haswell,Socket 1150 LGA
3698,930,Intel Xeon E3-1280 v5,3700 MHz,4000 MHz,4,8,80 W,Skylake,FCLGA11141
6144,930,AMD Ryzen 7 2700,3200 MHz,4100 MHz,8,16,65 W,Pinnacle Ridge,AM4
3676,929,Intel Xeon E3-1230 v5,3400 MHz,3800 MHz,4,8,80 W,Skylake,Socket 1151 LGA
3726,929,Intel Xeon E3-1230 v6,3500 MHz,3900 MHz,4,8,72 W,Kaby Lake,Socket 1151 LGA
2724,929,Intel Core i7-8650U,1900 MHz,4200 MHz,4,8,15 W,Intel UHD Graphics 620,Kaby Lake R
2080,928,Intel Pentium Gold G5400,3700 MHz,,2,4,58 W,Intel UHD Graphics 610,Coffee Lake
6805,926,Intel Xeon Processor E5-1680 v3,3200 MHz,3800 MHz,8,16,140 W,Haswell,FCLGA2011-3
3506,925,Intel Xeon E3-1241 v3,3500 MHz,3900 MHz,4,8,80 W,Haswell,Socket 1150 LGA
3575,925,AMD Ryzen 5 3400G,3700 MHz,4200 MHz,4,8,65 W,Radeon RX Vega 11,Picasso
5496,920,Intel Core i7-6800K,3400 MHz,3600 MHz,6,12,140 W,Broadwell-E,FCLGA2011-3
5606,920,Intel Xeon E5-1650 v4,3600 MHz,4000 MHz,6,12,140 W,Broadwell-E/EP,Socket 2011 LGA
3039,919,Intel Xeon E3-1225 v5,3300 MHz,3700 MHz,4,4,80 W,Intel HD Graphics P530,Skylake
3379,916,Intel Core i7-4771,3500 MHz,3900 MHz,4,8,84 W,Intel HD Graphics 4600,Haswell
7053,915,Intel Core i7-5960X,3000 MHz,3500 MHz,8,16,140 W,Haswell E,LGA2011-v3
3302,915,Intel Core i7-4940MX,3100 MHz,4000 MHz,4,8,57 W,Intel HD Graphics 4600,Haswell
2813,914,Intel Core i3-9100T,3100 MHz,3700 MHz,4,4,35 W,Intel UHD Graphics 630,Coffee Lake
3374,912,Intel Core i7-4770,3400 MHz,3900 MHz,4,8,84 W,Intel HD Graphics 4600,Haswell
3367,912,Intel Core i7-4770R,3200 MHz,3900 MHz,4,8,65 W,Intel Iris Pro Graphics 5200,Crystal Well
3302,912,Intel Core i7-4790S,3200 MHz,4000 MHz,4,8,65 W,Intel HD Graphics 4600,Haswell
3447,911,AMD Ryzen 5 PRO 1500,3500 MHz,3700 MHz,4,8,65 W,Summit Ridge,Socket AM4 (1331)
2906,910,Intel Core i5-4690,3500 MHz,3900 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
3838,910,Intel Xeon E5-1630 v4,3700 MHz,4000 MHz,4,8,140 W,Broadwell,FCLGA2011-3
2813,908,Intel Core i5-4690S,3200 MHz,3900 MHz,4,4,65 W,Intel HD Graphics 4600,Haswell
3404,907,Intel Xeon E3-1270 v3,3500 MHz,3900 MHz,4,8,80 W,Haswell,Socket 1150 LGA
11379,907,Intel Xeon E5-2696 v3,2300 MHz,,18,36,Haswell E,Socket 2011 LGA,
5423,907,Intel Core i7-5820K,3300 MHz,3600 MHz,6,12,140 W,Haswell E,Socket 2011 LGA
3125,907,Intel Xeon E3-1275L v3,2700 MHz,3900 MHz,4,8,45 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
1941,906,Intel Pentium Gold G5500,3800 MHz,,2,4,54 W,Intel UHD Graphics 630,Coffee Lake
3385,904,Intel Xeon E3-1240 v3,3400 MHz,3800 MHz,4,8,80 W,Haswell,Socket 1150 LGA
3776,903,Intel Core i7-5775R,3300 MHz,3800 MHz,4,8,65 W,Intel Iris Pro Graphics 6200,Broadwell
12215,903,Intel Xeon Platinum 8124M,3000 MHz,3500 MHz,18,36,Skylake,Socket 3647 LGA,
3351,901,Intel Xeon E3-1245 v3,3400 MHz,3800 MHz,4,8,84 W,Haswell,Socket 1150 LGA
2822,901,AMD Ryzen 3 PRO 1300,3500 MHz,3700 MHz,4,4,65 W,Summit Ridge,AM4
5315,899,Intel Xeon E5-1650 v3,3500 MHz,3800 MHz,6,12,140 W,Haswell,Socket 2011 LGA
5994,899,AMD Ryzen 7 PRO 1700X,3400 MHz,3800 MHz,8,16,95 W,Summit Ridge,Socket AM4 (1331)
1868,899,Intel Core i3-10110U,2100 MHz,4100 MHz,2,4,15 W,Intel UHD Graphics,Comet Lake
3528,898,Intel Core i7-6820HK,2700 MHz,3600 MHz,4,8,45 W,Intel HD Graphics 530,Skylake
4908,898,AMD Ryzen 5 1600,3200 MHz,3600 MHz,6,12,65 W,Summit Ridge,Socket AM4 (1331)
3288,898,AMD Ryzen 3 5300U,2600 MHz,3800 MHz,4,8,15 W,AMD Radeon RX Vega 6,Lucienne
3581,896,AMD Ryzen 5 1500X,3500 MHz,3700 MHz,4,8,65 W,Summit Ridge,Socket AM4 (1331)
2837,895,Intel Core i5-6600T,2700 MHz,3500 MHz,4,4,35 W,Intel HD Graphics 530,Skylake
2896,894,Intel Core i5-6500,3200 MHz,3600 MHz,4,4,65 W,Intel HD Graphics 530,Skylake
2870,893,Intel Core i5-4670,3400 MHz,3800 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
1962,893,Intel Core i3-6100,3700 MHz,,2,4,51 W,Intel HD Graphics 530,Skylake
6876,893,Intel Xeon E5-1660 v4,3200 MHz,3800 MHz,8,16,140 W,Broadwell,FCLGA2011-3
5948,891,AMD Ryzen 7 1700X,3400 MHz,3800 MHz,8,16,95 W,Summit Ridge,AM4
2037,891,Intel Core i3-8109U,3000 MHz,3600 MHz,2,4,28 W,Intel Iris Plus Graphics 655,Coffee Lake
3341,889,Intel Xeon E3-1231 v3,3400 MHz,3800 MHz,4,8,80 W,Haswell,Socket 1150 LGA
3234,887,Intel Core i7-6700T,2800 MHz,3600 MHz,4,8,35 W,Intel HD Graphics 530,Skylake
2877,887,AMD Ryzen 3 1300X,3500 MHz,3700 MHz,4,4,65 W,Summit Ridge,Socket AM4 (1331)
1986,886,Intel Pentium G4620,3700 MHz,,2,4,51 W,Intel HD Graphics 630,Kaby Lake 
3027,885,Intel Core i7-4790T,2700 MHz,3900 MHz,4,8,45 W,Intel HD Graphics 4600,Haswell
3855,885,Intel Core i5-8500T,2100 MHz,3500 MHz,6,6,35 W, Intel UHD Graphics 630,Coffee Lake
11952,885,Intel Xeon Gold 6154,3000 MHz,3700 MHz,18,36,200 W,Skylake,FCLGA3647
6954,884,Intel Xeon E5-1680 v2,3000 MHz,3900 MHz,8,16,130 W,Ivy Bridge,FCLGA2011
3176,881,Intel Core i7-4980HQ,2800 MHz,4000 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Haswell
2807,880,Intel Core i5-7400,3000 MHz,3500 MHz,4,4,65 W,Intel HD Graphics 630,Kaby Lake
13379,880,Intel Xeon Gold 5218R,2100 MHz,4000 MHz,20,40,125 W,Cascade Lake,Socket 3647 LGA
3112,879,Intel Core i7-4930MX,3000 MHz,3900 MHz,4,8,57 W,Intel HD Graphics 4600,Haswell
3519,878,Intel Xeon E3-1545M v5,2900 MHz,3800 MHz,4,8,45 W,Intel Iris Pro Graphics P580,Skylake
3653,877,Intel Xeon E5-1620 v4,3500 MHz,3800 MHz,4,8,140 W,Broadwell-E/EP,Socket 2011 LGA
2756,877,Intel Core i5-7440HQ,2800 MHz,3800 MHz,4,4,45 W,Intel HD Graphics 630,Kaby Lake
11900,877,Intel Xeon Gold 6126,2600 MHz,3700 MHz,12,24,125 W,Skylake,FCLGA3647
9960,877,AMD EPYC 7282,2800 MHz,3200 MHz,16,32,120 W,Rome,Socket SP3 (4094)
1991,876,Intel Core i7-7660U,2500 MHz,4000 MHz,2,4,15 W,Intel Iris Plus Graphics 640,Kaby Lake-U/Y
2760,875,Intel Xeon E3-1285L v3,3100 MHz,3900 MHz,4,8,65 W,Haswell,Socket 1150 LGA
2757,875,AMD Ryzen 3 4300U,2700 MHz,3700 MHz,4,4,15 W,AMD Radeon Vega 5,Renoir
3308,874,Intel Xeon E3-1230 v3,3300 MHz,3700 MHz,4,8,80 W,Haswell,Socket 1150 LGA
1634,874,Intel Core i3-1000NG4,1100 MHz,3200 MHz,2,4,9 W,Intel Iris Plus,Ice Lake
1999,873,Intel Core i5-7360U,2300 MHz,3600 MHz,2,4,15 W,Intel Iris Plus Graphics 640,Kaby Lake
3672,873,Intel Xeon E5-1630 v3,3700 MHz,3800 MHz,4,8,140 W,Haswell,FCLGA2011-3
2816,872,Intel Xeon E3-1226 v3,3300 MHz,3700 MHz,4,4,84 W,"Haswell, Haswell-WS",Socket 1150 LGA
2854,872,Intel Xeon E3-1220 v6,3000 MHz,3500 MHz,4,4,72 W,Kaby Lake,Socket 1151 LGA
2828,872,AMD Ryzen 3 3200G,3600 MHz,4000 MHz,4,4,65 W,Radeon Vega 8,Picasso
1872,872,Intel Core i3-4360,3700 MHz,,2,4,54 W,Intel HD Graphics 4600,Haswell
3214,871,Intel Core i7-4770S,3100 MHz,3900 MHz,4,8,65 W,Intel HD Graphics 4600,Haswell
3477,871,Intel Xeon E3-1575M v5,3000 MHz,3900 MHz,4,8,45 W,Intel Iris Pro Graphics P580,Skylake
1967,870,Intel Core i3-6300,3800 MHz,,2,4,51 W,Intel HD Graphics 530,Skylake
1912,869,Intel Core i3-6098P,3600 MHz,,2,4,54 W,Intel HD Graphics 510,Skylake
3386,869,Intel Core i7-6920HQ,2900 MHz,3800 MHz,4,8,45 W,Intel HD Graphics 530,Skylake
2802,868,Intel Core i5-4590,3300 MHz,3700 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
3155,867,Intel Core i7-6700TE,2400 MHz,3400 MHz,4,8,35 W,Intel HD Graphics 530,Skylake
6308,865,Intel Xeon E5-2643 v4,3400 MHz,3700 MHz,6,12,135 W,,
3151,861,Intel Core i7-4870HQ,2500 MHz,3700 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Haswell
1873,861,Intel Core i3-4350,3600 MHz,,2,4,54 W,Intel HD Graphics 4600,Haswell
2744,860,Intel Core i5-4590S,3000 MHz,3700 MHz,4,4,65 W,Intel HD Graphics 4600,Haswell
2557,860,Intel Core i7-8550U,1800 MHz,4000 MHz,4,8,15 W,Intel UHD Graphics 620,Kaby Lake R
2700,859,Intel Core i5-4670S,3100 MHz,3800 MHz,4,4,65 W,Intel HD Graphics 4600,Haswell
2849,859,Intel Xeon E3-1265L v3,2500 MHz,3700 MHz,4,8,45 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
3844,858,Intel Xeon E5-2637 v3,3500 MHz,3700 MHz,4,8,135 W,Haswell,FCLGA2011-3
2866,857,Intel Xeon E3-1220 v5,3000 MHz,3500 MHz,4,4,80 W,Skylake,Socket 1151 LGA
3377,855,Intel Core i7-6820EQ,2800 MHz,3500 MHz,4,8,45 W,Intel HD Graphics 530,Skylake
3235,854,Intel Xeon E3-1505M v5,2800 MHz,3700 MHz,4,8,45 W,Intel HD Graphics P530,Skylake
1872,853,Intel Core i3-4370,3800 MHz,,2,4,54 W,Intel HD Graphics 4600,Haswell
2806,852,Intel Xeon E3-1225 v3,3200 MHz,3600 MHz,4,4,84 W,Haswell,Socket 1150 LGA
3207,852,Intel Core i7-7700HQ,2800 MHz,3800 MHz,4,8,45 W,Intel HD Graphics 630,Kaby Lake
5446,851,AMD Ryzen 7 PRO 1700,3000 MHz,3700 MHz,8,16,65 W,Summit Ridge,Socket AM4 (1331)
11764,850,AMD EPYC 7302P,3000 MHz,3300 MHz,16,32,155 W,Rome,Socket SP3 (4094)
3332,849,Intel Core i7-3770K,3500 MHz,3900 MHz,4,8,77 W,Intel HD Graphics 4000,Ivy Bridge
1923,849,Intel Core i7-6567U,3300 MHz,3600 MHz,2,4,28 W,Intel Iris Graphics 550,Skylake
3267,849,Intel Xeon E3-1290 v2,3700 MHz,4100 MHz,4,8,87 W,Ivy Bridge,FCLGA1155
2684,848,Intel Core i5-7300HQ,2500 MHz,3500 MHz,4,4,45 W,Intel HD Graphics 630,Kaby Lake
3015,847,Intel Core i7-4900MQ,2800 MHz,3800 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
10841,846,Intel Xeon E5-2697 v4,2300 MHz,3600 MHz,18,36,145 W,Broadwell,Socket 2011 LGA
1823,845,Intel Core i7-7560U,2400 MHz,3800 MHz,2,4,15 W,Intel Iris Plus Graphics 640,Kaby Lake-U/Y
3224,845,AMD Ryzen 5 2400G,3600 MHz,3900 MHz,4,8,65 W,Radeon RX Vega 11 Graphics,Raven Ridge
2863,845,Intel Core i5-5675R,3100 MHz,3600 MHz,4,4,65 W,Intel Iris Pro Graphics 6200,Broadwell
4563,845,AMD Ryzen 5 1600 PRO,3200 MHz,3600 MHz,6,12,65 W,Summit Ridge,AM4
2749,844,Intel Core i5-2550K,3400 MHz,3800 MHz,4,4,95 W,Sandy Bridge,LGA1155
2723,842,Intel Core i5-4570,3200 MHz,3600 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
5662,841,AMD Ryzen 7 1700,3000 MHz,3700 MHz,8,16,65 W,Summit Ridge,AM4
1551,840,Intel Pentium G4500,3500 MHz,,2,2,51 W,Intel HD Graphics 530,Skylake
3246,840,Intel Xeon E3-1535M v5,2900 MHz,3800 MHz,4,8,45 W,Intel HD Graphics P530,Skylake
1870,840,Intel Core i3-7100T,3400 MHz,,2,4,35 W,Intel HD Graphics 630,Kaby Lake
8925,840,Intel Xeon Silver 4214R,2400 MHz,3500 MHz,12,24,100 W,Cascade Lake,Socket 3647 LGA
1880,839,Intel Pentium G4600,3600 MHz,,2,4,51 W,Intel HD Graphics 630,Kaby Lake
9655,838,Intel Xeon E5-2697 v3,2600 MHz,3600 MHz,14,28,145 W,Haswell,LGA2011-3
2697,838,Intel Core i5-7500T,2700 MHz,3300 MHz,4,4,35 W,Intel HD Graphics 630,Kaby Lake
1594,838,Intel Pentium G4520,3600 MHz,,2,2,51 W,Intel HD Graphics 530,Skylake
3655,837,Intel Core i5-8400T,1700 MHz,3300 MHz,6,6,35 W,Intel UHD Graphics 630,Coffee Lake
2708,836,AMD Ryzen 3 2200G,3500 MHz,3700 MHz,4,4,65 W,Radeon Vega 8 Graphics,Raven Ridge
2795,834,Intel Core i5-3570K,3400 MHz,3800 MHz,4,4,77 W,Intel HD Graphics 4000,Ivy Bridge
2900,833,Intel Core i7-5700HQ,2700 MHz,3500 MHz,4,8,47 W,Broadwell,FCBGA1364
1978,832,Intel Core i5-7267U,3100 MHz,3500 MHz,2,4,28 W,Intel Iris Plus Graphics 650,Kaby Lake
2890,832,Intel Core i5-5575R,2800 MHz,3300 MHz,4,4,65 W,Intel Iris Pro Graphics 6200,Broadwell
3095,831,Intel Core i7-6770HQ,2600 MHz,3500 MHz,4,8,45 W,Intel Iris Pro Graphics 580,Skylake
2664,830,Intel Core i5-6400,2700 MHz,3300 MHz,4,4,65 W,Intel HD Graphics 530,Skylake
4953,829,Intel Core i7-4960X,3600 MHz,4000 MHz,6,12,130 W,Ivy Bridge E,FCLGA2011
1817,828,Intel Pentium G5600,3900 MHz,,2,4,54 W,Intel UHD Graphics 630,Coffee Lake S
3532,826,Intel Xeon E5-1620 v3,3500 MHz,3600 MHz,4,8,140 W,Haswell-E/EP,Socket 2011 LGA
3138,825,Intel Core i7-6820HQ,2700 MHz,3600 MHz,4,8,45 W,Intel HD Graphics 530,Skylake
1794,823,Intel Core i3-4330,3500 MHz,,2,4,54 W,Intel HD Graphics 4600,Haswell
10225,823,Intel Xeon E5-2697A v4,2600 MHz,3600 MHz,16,32,145 W,Broadwell,FCLGA2011-3
6519,823,Intel Xeon E5-2618L v4,2200 MHz,3200 MHz,10,20,75 W,Broadwell,FCLGA2011-3
2620,822,Intel Core i5-4570S,2900 MHz,3600 MHz,4,4,65 W,Intel HD Graphics 4600,Haswell
2900,822,Intel Core i7-4770T,2500 MHz,3700 MHz,4,8,45 W,Intel HD Graphics 4600,Haswell
2901,822,Intel Core i7-4810MQ,2800 MHz,3800 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
2681,822,Intel Xeon E3-1220 v3,3100 MHz,3500 MHz,4,4,80 W,Haswell,Socket 1150 LGA
2626,821,Intel Core i5-6440HQ,2600 MHz,3500 MHz,4,4,45 W,Intel HD Graphics 530,Skylake
1900,821,Intel Core i5-7260U,2200 MHz,3400 MHz,2,4,15 W,Intel Iris Plus Graphics 640,Kaby Lake-U/Y
2662,820,AMD Ryzen 3 1200,3100 MHz,3400 MHz,4,4,65 W,Summit Ridge,Socket AM4 (1331)
3124,820,Intel Core i5-8305G ,2800 MHz,3800 MHz,4,8,65 W,Intel HD Graphics 630,Radeon RX Vega M GL Graphics
1833,818,Intel Pentium G4560,3500 MHz,,2,4,54 W,Intel HD Graphics 610,Kaby Lake
8668,817,Intel Xeon E5-2690 v3,2600 MHz,3500 MHz,12,24,135 W,Haswell,Socket 2011 LGA
2659,817,Intel Core i3-8100T,3100 MHz,,4,4,35 W,Intel UHD Graphics 630,Coffee Lake
16502,815,AMD EPYC 7742,2250 MHz,3400 MHz,64,128,225 W,Rome,SP3
12216,814,Intel Xeon E5-2696 v4,2200 MHz,3600 MHz,22,44,145 W,Broadwell-E/EP,Socket 2011 LGA
3138,813,Intel Xeon E3-1270 V2,3500 MHz,,4,8,69 W,Ivy Bridge,Socket 1155 LGA
1501,812,Intel Pentium G3258,3200 MHz,,2,2,53 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
3142,812,AMD Ryzen 7 3750H,2300 MHz,4000 MHz,4,8,35 W,Radeon RX Vega 10,Picasso
3169,811,Intel Core i7-4860HQ,2400 MHz,3600 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Crystal Well
1893,811,Intel Core i3-8121U,2200 MHz,3200 MHz,2,4,15 W,Cannon Lake,
2588,811,AMD Ryzen 3 PRO 1200,3100 MHz,3400 MHz,4,4,65 W,Summit Ridge,Socket AM4 (1331)
3130,810,Intel Core i7-2600K,3400 MHz,3800 MHz,4,8,95 W,Intel HD Graphics 3000,Sandy Bridge
2588,810,Intel Core i5-6402P,2800 MHz,3400 MHz,4,4,65 W,Intel HD Graphics 510,Skylake
1886,810,AMD Athlon 3000G,3500 MHz,,2,4,35 W,Radeon Vega 3 Graphics,Picasso
9067,809,Intel Xeon E5-2687W v4,3000 MHz,3500 MHz,12,24,160 W,Broadwell,FCLGA2011-3
2530,809,Intel Core i4-4690T ,2500 MHz,3500 MHz,4,4,45 W,Intel HD Graphics 4600,Haswell
2872,809,Intel Xeon E5-1607 v4,3100 MHz,,4,4,140 W,Broadwell,FCLGA2011-3
6943,806,Intel Xeon E5-2667 v4,3200 MHz,3600 MHz,8,16,135 W,"Broadwell-E/EP, Haswell-E/EP",Socket 2011 LGA
4669,805,Intel Core i7-3960X,3300 MHz,3900 MHz,6,12,130 W,Sandy Bridge E,FCLGA2011
9542,805,Intel Xeon E5-2690 v4,2600 MHz,3500 MHz,14,28,135 W,Broadwell-E/EP,Socket 2011 LGA
9769,804,Intel Xeon Gold 6130,2100 MHz,3700 MHz,16,32,125 W,Skylake,FCLGA3647
2327,804,Intel Core i7-8565U,1800 MHz,4600 MHz,4,8,15 W, Intel UHD Graphics 620,Whiskey Lake
6909,802,AMD EPYC 7601,2200 MHz,2700 MHz,32,64,180 W,Naples,Socket SP3 (4094)
2865,801,Intel Core i7-4800MQ,2700 MHz,3700 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
3105,801,Intel Core i7-4850HQ,2300 MHz,3500 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Crystal Well
4800,801,Intel Xeon E5-1650 v2,3500 MHz,3900 MHz,6,12,130 W,Ivy Bridge,FCLGA2011
2561,801,Intel Core i5-4460,3200 MHz,3400 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
4713,801,Intel Xeon E5-1660 v2,3700 MHz,4000 MHz,6,12,130 W,Ivy Bridge EP,FCLGA2011
3069,800,Intel Core i7-3770,3400 MHz,3900 MHz,4,8,77 W,Intel HD Graphics 4000,Ivy Bridge
12475,800,Intel Xeon E5-2699 v4,2200 MHz,3600 MHz,22,44,145 W,Broadwell,FCLGA2011-3
4838,798,Intel Core i7-4930K,3400 MHz,3900 MHz,6,12,130 W,Ivy Bridge E,FCLGA2011
3073,798,Intel Core i7-6700HQ,2600 MHz,3500 MHz,4,8,45 W,Intel HD Graphics 530,Skylake
13719,798,AMD EPYC 7702P,2000 MHz,3350 MHz,64,128,200 W,Rome,SP3
3031,797,Intel Core i7-3940XM,3000 MHz,3900 MHz,4,8,55 W,Intel HD Graphics 4000,Ivy Bridge
3021,796,Intel Core i7-2700K,3500 MHz,3900 MHz,4,8,95 W,Intel HD Graphics 3000,Sandy Bridge
1716,796,Intel Core i3-4170,3700 MHz,,2,4,54 W,Intel HD Graphics 4400,Haswell
3339,795,Intel Core i7-4820K,3700 MHz,3900 MHz,4,8,130 W,Ivy Bridge E,FCLGA2011
5733,795,Intel Xeon E5-2640 v3,2600 MHz,3400 MHz,8,16,90 W,"Haswell-E/EP, Sandy Bridge-EP/EX",Socket 2011 LGA
2609,794,Intel Core i5-2500K,3300 MHz,3700 MHz,4,4,95 W,Intel HD Graphics 3000,Sandy Bridge
1694,794,Intel Core i5-6287U,3100 MHz,3500 MHz,2,4,28 W,Intel Iris Graphics 550,Skylake
1710,793,Intel Core i3-4160,3600 MHz,,2,4,54 W,Intel HD Graphics 4400,Haswell
2768,793,Intel Core i7-4720HQ,2600 MHz,3600 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
3121,792,Intel Xeon E3-1280 V2,3600 MHz,4000 MHz,4,8,69 W,Ivy Bridge,Socket 1155 LGA
3144,792,AMD Ryzen 5 1400,3200 MHz,3400 MHz,4,8,65 W,Summit Ridge,Socket AM4 (1331)
1437,790,Intel Pentium G4400,3300 MHz,,2,2,54 W,Intel HD Graphics 510,Skylake
1740,787,Intel Core i3-6100T,3200 MHz,,2,4,35 W,Intel HD Graphics 530,Skylake
7913,787,Intel Xeon E5-2678 v3,2500 MHz,,12,24,120 W,Haswell-E/EP,Socket 2011 LGA
2924,786,Intel Xeon E3-1505M v6,3000 MHz,4000 MHz,4,8,45 W,Intel HD Graphics P630,Kaby Lake
4720,785,Intel Core i7-3970X,3500 MHz,4000 MHz,6,12,150 W,Sandy Bridge E,FCLGA2011
3021,784,Intel Core i7-4770HQ,2200 MHz,3400 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Haswell
2481,781,Intel Core i5-6500T,2500 MHz,3100 MHz,4,4,35 W,Intel HD Graphics 530,Skylake
2721,781,Intel Xeon E3-1268L v3,2300 MHz,,4,8,Haswell,Socket 1150 LGA,
